name,symbol,country,exchange,sector
Korado Bulgaria AD ,kbg,bulgaria,xbul,building materials/products
Koramco Energy Plus REIT ,357120,south korea,xkrx,specialty reits
KORAMCO The One REIT ,417310,south korea,xkrx,industrial/office reits
Koray Gayrimenkul Yatirim Ortakligi A.S. ,kgyo.e,turkey,xist,residential reits
Korbank S.A. ,kor,poland,xwar,wireless telecommunications services
Kordellos Ch. Bros S.A. ,korde,greece,xath,iron/steel
Kordsa Teknik Tekstil A.S. ,kords.e,turkey,xist,chemicals
Kore Foods Ltd. ,500458,india,xbom,food products
KORE Group Holdings Inc. ,kore,united states,xnys,wireless telecommunications services
KORE Group Holdings Inc. Wt ,kore.wt,united states,xnys,None
Kore Mining Ltd. ,koref,united states,ootc,gold
Kore Mining Ltd. ,kore,canada,xtsx,gold
Kore Potash PLC ,kp2,united kingdom,xlon,general mining
Kore Potash PLC ,kp2,south africa,xjse,general mining
Korea Aerospace Industries Ltd. ,047810,south korea,xkrx,defense equipment/products
Korea Airport Service Co. Ltd. ,005430,south korea,xkrx,transportation services
Korea Alcohol Industrial Co. Ltd. ,017890,south korea,xkrx,chemicals
Korea Arlico Pharm Co. Ltd. ,260660,south korea,xkrx,pharmaceuticals
Korea Asset In Trust Co. Ltd. ,123890,south korea,xkrx,real estate developers
Korea Asset Investment Securities Co. Ltd. ,190650,south korea,xkrx,finance companies
Korea Business News Co. Ltd. ,039340,south korea,xkrx,broadcasting
Korea Cable TV Chung-Buk System Co. Ltd. ,066790,south korea,xkrx,broadcasting
Korea Cast Iron Pipe Industry Co. Ltd. ,000970,south korea,xkrx,iron/steel
Korea Cement Co. Ltd. ,198440,south korea,xkrx,building materials/products
Korea Circuit Co. Ltd. ,007810,south korea,xkrx,industrial electronics
Korea Circuit Co. Ltd. Pfd. Series 1 ,007815,south korea,xkrx,industrial electronics
Korea Circuit Co. Ltd. Pfd. Series 2 ,00781k,south korea,xkrx,industrial electronics
Korea Computer & Systems Inc. ,115500,south korea,xkrx,computer services
Korea Computer Inc. ,054040,south korea,xkrx,industrial electronics
Korea Computer Terminal Inc. ,089150,south korea,xkrx,computers/consumer electronics
Korea District Heating Corp. ,071320,south korea,xkrx,water utilities
Korea Electric Power Corp. ,015760,south korea,xkrx,electric utilities
Korea Electric Power Corp. ADR ,kep,united states,xnys,electric utilities
Korea Electric Terminal Co. Ltd. ,025540,south korea,xkrx,industrial electronics
