name,symbol,country,exchange,sector
Marfrig Global Foods S/A ,mrfg3,brazil,bvmf,food products
Marfrig Global Foods S/A ADR ,mrrty,united states,ootc,food products
Marg Techno-Projects Ltd. ,540254,india,xbom,finance companies
Margaret Lake Diamonds Inc. ,ddiaf,united states,ootc,gemstones
Margaret Lake Diamonds Inc. ,dia,canada,xtsx,gemstones
Margaritaville (Turks) Ltd. ,mtl,jamaica,xjam,restaurants
Margo Caribe Inc. ,mrgo,united states,ootc,farming
Margo Finance Ltd. ,500206,india,xbom,finance companies
Margun Enerji Uretim Sanayi ve Ticaret A.S. ,magen.e,turkey,xist,renewable energy generation
Mari Petroleum Co. Ltd. ,mari,pakistan,xkar,oil extraction
Marico Bangladesh Ltd. ,marico,bangladesh,xdha,personal care products/appliances
Marico Ltd. ,531642,india,xbom,personal care products/appliances
Maridive & Oil Services S.A.E. ,moil,egypt,nilx,oil & gas products/services
Marie Brizard Wine & Spirits S.A. ,mbw,poland,xwar,alcoholic beverages/drinks
Marie Brizard Wine & Spirits S.A. ,mbws,france,xpar,alcoholic beverages/drinks
Marijuana Co. of America Inc. ,mcoa,united states,ootc,pharmaceuticals
Marijuana Strategic Ventures Inc. ,msvi,united states,ootc,oil extraction
Marimaca Copper Corp. ,crojf,united states,ootc,non-ferrous metals
Marimaca Copper Corp. ,mari,canada,xtse,non-ferrous metals
MariMed Inc. ,mrmd,united states,ootc,farming
Marimekko Oyj ,mekko,finland,xhel,clothing
Marimekko Oyj ,0jx9,united kingdom,xlon,clothing
Marimo Regional Revitalization REIT Inc. ,3470,japan,xtks,diversified reits
Marin Software Inc. ,mrin,united states,xnas,software
Marinan Inversiones S.A. ,s2007,spain,xmad,mutual & other funds
Marine & General Bhd ,5078,malaysia,xkls,transportation services
Marine Bancorp ,mbof,united states,ootc,banking
Marine Petroleum Trust Un ,marps,united states,xnas,oil extraction
Marine Products Corp. ,mpx,united states,xnys,sports goods
Marine Supply & Engineering Service JSC ,mac,vietnam,hstc,water transport/shipping
MarineMax Inc. ,hzo,united states,xnys,specialty retail
Marinomed Biotech AG ,mari,austria,xwbo,biotechnology
Marinus Pharmaceuticals Inc. ,mrns,united states,xnas,pharmaceuticals
Maris Spinners Ltd. ,531503,india,xbom,clothing
Marisa Lojas S.A. Ord ,amar3,brazil,bvmf,clothing retail
Maris-Tech Ltd. ,mtek,united states,xnas,software
Maris-Tech Ltd. Wt ,mtekw,united states,xnas,None
Maritima de Inversiones S.A. ,marinsa,chile,xsgo,water transport/shipping
Maritime & Merchant Bank ASA ,mmbank,norway,notc,mortgages
Maritime Resources Corp. ,mae,canada,xtsx,gold
Maritime Resources Corp. ,mrtmf,united states,ootc,gold
Marizyme Inc. ,mrzm,united states,ootc,software
Mark Dynamics Indonesia ,mark,indonesia,xidx,industrial products
Marka S.A. ,mrk,poland,xwar,consumer finance
Marka Yatirim Holding A.S. ,marka.e,turkey,xist,closed-end funds
Markel Corp. ,mkl,united states,xnys,non-life insurance
Markel Corp. ,0jym,united kingdom,xlon,non-life insurance
Marker Therapeutics Inc. ,mrkr,united states,xnas,biotechnology
Market Creators Ltd. ,526891,india,xbom,securities
Market Herald Ltd. ,tmh,australia,xasx,internet/online
MarketAxess Holdings Inc. ,mktx,united states,xnas,securities
Marketech International Corp. ,6196,taiwan,xtai,semiconductors
MarketEnterprise Co. Ltd. ,3135,japan,xtks,mixed retailing
Marketing Alliance Inc. ,maal,united states,ootc,insurance brokering
Marketing Worldwide Corp. ,mwwc,united states,ootc,motor vehicle parts
MarketWise Inc. ,mktw,united states,xnas,computer services
MarketWise Inc. Wt ,mktww,united states,xnas,None
Markforged Holding Corp. ,mkfg,united states,xnys,computers/consumer electronics
Markforged Holding Corp. Wt ,mkfg.wt,united states,xnys,None
MarkLines Co. Ltd. ,3901,japan,xtks,internet/online
Markolines Traffic Controls Ltd. ,543364,india,xbom,industrial electronics
